OTU_Id	g411	g412	g413	g414	g415	g421	g422	g423	g424	g425	g431	g432	g433	g434	g435	g441	g442	g443	g444	g445	g451	g452	g453	g454	g455	g406	g407	g408	g409	g410	g416	g417	g418	g419	g420	g426	g427	g428	g429	g430	g436	g437	g438	g439	g440	g446	g447	g448	g449	g450
OTU2306	1552	3104	3991	4452	3289	5111	1299	4404	1896	3554	2478	1416	1077	1730	2308	52	466	0	208	363	4044	1394	52	156	127	3401	2328	4375	10226	10698	30015	12742	6447	6659	10237	6645	2318	3238	1696	6222	622	472	2168	307	1394	8308	6378	2942	6222	1264
OTU2307	0	155	0	0	313	0	208	472	474	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1863	0	0	0	3729	2989	921	0	2318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2308	1242	3880	921	5987	6264	1239	260	1258	0	1700	1084	0	1692	0	1692	104	155	52	0	104	0	155	0	0	254	5755	2173	1719	909	24212	4661	0	614	0	3284	0	0	0	1079	622	0	787	0	0	0	1692	311	0	2022	2212
OTU2309	1086	7916	2917	1996	4385	2942	2858	3303	1896	4790	3717	2045	1231	787	4000	207	621	470	156	622	467	619	52	729	1143	2616	12262	5938	7045	4223	2610	1888	768	1394	6374	309	3400	6167	154	778	1556	1888	465	461	155	615	311	1394	311	790
OTU231	6519	11641	3991	20570	13154	17345	7379	22022	8375	9735	15951	10854	12615	22022	34308	1970	8640	2035	363	2022	23800	10841	1547	3279	18040	62519	36785	22500	55448	105011	61708	45775	34539	32522	75524	19779	16998	81256	23744	25044	10578	12427	8208	3531	6969	16154	28156	15332	12756	14537
OTU2310	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	312	1591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2311	0	1863	0	307	157	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	5588	3125	909	1126	559	0	768	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0
OTU2312	0	310	0	307	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	1086	1406	1136	0	0	0	0	0	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0	0
OTU2313	2794	5122	921	3224	4228	2788	208	1573	1106	2163	155	157	0	0	1385	0	103	0	0	0	1556	774	0	104	254	37145	16918	10156	31587	35473	12118	629	2763	619	3863	1854	309	154	308	0	0	0	155	154	0	923	4044	1858	2022	1580
OTU2314	6053	15211	14123	23487	14720	17345	6652	24382	12009	13289	25398	22809	6923	16202	38923	1970	4449	1148	0	3163	87733	63805	3249	3383	32015	53625	8537	6875	131347	82770	64131	40742	48969	42898	94067	38786	38013	94824	32533	30333	20533	8180	6195	9825	5575	16462	22556	45066	56778	79955
OTU2315	776	3104	768	1075	1409	1704	883	4247	3002	5872	7124	4719	2615	6135	9385	0	2742	261	156	2541	2800	2013	155	416	1143	5755	6053	2656	24088	14077	13423	2831	7215	5420	17577	13907	19007	31300	4009	3733	3578	1101	1084	1382	0	7231	12133	10531	6067	32393
OTU2316	0	155	0	307	157	0	52	0	0	309	155	157	0	315	0	0	0	0	0	0	0	0	0	0	0	785	1242	1406	1136	1408	746	315	0	465	0	773	1700	5705	154	156	156	0	0	0	0	0	0	0	0	0
OTU2317	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	778	0	0	0	0	1046	310	0	227	0	0	0	0	0	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2318	1552	5898	4605	7215	2819	46925	4417	41056	13905	18389	22456	11326	3385	11798	37692	2074	8226	1200	52	1244	137978	88274	2166	6610	39383	1046	2328	1562	19543	18863	89113	69056	50044	30819	69730	40022	42494	58899	42709	29400	24422	18562	17035	16579	8673	40923	52733	92301	123822	104763
OTU2319	0	0	0	307	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2093	466	2656	227	1971	0	472	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
OTU232	466	931	3684	0	157	3097	208	629	3160	34614	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	3259	2812	0	0	186	0	0	2788	8113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2320	155	931	768	1535	1096	929	364	472	316	309	155	944	0	472	0	0	0	0	0	104	0	0	52	104	635	523	1397	1875	3636	2252	746	472	0	774	193	1545	773	1542	308	622	0	629	0	0	0	462	0	465	622	632
OTU2321	1086	310	0	1075	1566	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8894	2018	625	4545	1126	746	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2322	1397	621	307	0	0	155	728	157	0	2472	4491	157	0	6921	615	0	155	0	0	104	4044	0	52	9525	0	18573	1397	10625	46358	282	2237	157	0	929	1545	773	6645	4934	925	2333	467	944	155	154	0	308	778	1394	11511	10271
OTU2323	310	466	154	614	1879	0	0	0	0	309	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	3924	1552	937	5908	3378	0	0	0	0	386	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
OTU2324	0	0	0	0	0	0	0	0	0	1854	0	157	0	0	308	0	103	0	0	0	156	0	0	0	0	0	310	781	1136	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	774	1244	632
OTU2325	931	621	614	154	313	310	416	315	474	618	3717	472	0	0	308	0	0	0	0	0	0	0	0	0	0	10987	2018	2500	2272	9291	9321	3303	2456	1394	6181	309	2009	3855	0	1089	0	315	0	0	0	0	156	0	156	4266
OTU2326	466	6829	2456	4452	6264	155	520	2202	1896	309	1084	787	1538	1573	154	415	155	470	0	363	5600	774	155	104	2160	3401	6208	10469	19543	0	186	2989	2917	310	579	1545	0	617	0	311	311	1888	155	0	774	0	156	1394	1400	158
OTU2327	155	1086	768	2149	157	0	0	0	0	155	310	629	308	315	462	0	103	0	0	0	0	0	0	0	0	6016	6053	11406	9090	10135	186	0	0	465	193	927	3400	5396	0	0	0	472	0	0	0	0	0	0	0	158
OTU2328	0	466	307	0	157	13938	52	7865	15485	6181	2168	2989	4308	13056	0	2385	9882	5480	14846	5600	311	15177	11963	35184	254	0	310	469	0	0	186	472	0	3562	579	464	0	0	0	0	0	2202	0	0	5111	0	0	0	0	158
OTU2329	12262	17228	26711	55570	28658	38562	2546	110742	26546	120221	12699	7865	2000	4876	10154	5911	3570	4906	3115	16748	19756	9137	1598	4320	40399	1570	2328	2812	4318	845	30947	2989	2456	23540	68764	927	773	308	2159	2022	4044	2360	8673	1382	8208	17231	12911	6504	5600	5688
OTU233	17073	55876	13509	49276	31007	15177	6288	7393	4108	11280	64270	32090	5846	31146	34308	1141	2639	783	156	1504	5444	9447	103	1874	635	142041	118426	160312	188840	248311	107010	18876	22566	25553	97544	124547	117130	128744	20815	58489	4511	4876	4181	461	465	36462	44178	31438	46667	75056
OTU2330	0	155	0	0	1096	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	262	1242	625	5681	5631	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2331	7295	8692	15658	9211	9709	2323	780	3775	5056	1700	465	157	0	629	0	2178	1035	52	363	363	0	774	1547	1405	1016	40284	5432	2500	20225	845	0	1573	2456	774	386	0	0	0	0	0	622	1888	2013	461	465	0	156	0	0	0
OTU2332	10865	1242	3070	17807	14877	17965	104	157	316	5099	16881	6449	4308	14787	24308	311	3363	992	260	1400	4044	3717	825	885	3303	50486	4346	3281	42722	242680	120992	472	154	2633	16998	43731	28124	56586	38238	20067	7467	4876	20442	7522	465	13385	36711	15642	61600	41716
OTU2333	2639	5122	1689	6447	6577	1239	104	2202	948	1854	619	787	154	787	1231	0	0	0	0	104	0	0	0	0	0	26682	14279	17344	43858	48986	36167	1730	8289	2788	12362	3245	3863	5396	2004	933	0	0	0	0	0	308	1244	465	3111	8849
OTU2334	155	155	0	307	157	155	0	0	0	0	1549	0	0	315	0	0	0	0	0	0	0	0	0	0	0	1570	931	937	0	7601	559	0	0	0	386	1700	927	154	154	311	467	0	0	0	0	0	0	0	0	0
OTU2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	466	312	227	282	0	157	0	0	0	155	155	617	0	156	0	0	0	0	0	0	0	0	0	0
OTU2336	155	0	0	614	157	0	0	157	158	0	0	157	0	0	154	0	0	52	0	0	0	0	0	0	127	523	931	937	227	0	559	0	0	0	386	773	155	308	154	0	0	0	155	0	155	0	0	0	0	0
OTU2337	310	0	0	307	0	155	0	157	0	155	0	0	0	0	0	0	0	0	0	0	156	0	0	104	0	0	1086	1562	2954	0	0	0	1842	0	579	309	618	308	0	467	0	0	0	0	0	308	0	0	156	0
OTU2338	466	621	154	614	1096	0	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	5898	1562	3636	3097	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158
OTU2339	3259	11641	2149	19649	12215	28805	16889	7393	3160	18698	18894	58202	1846	5978	36154	1089	1293	261	0	881	12756	6504	413	3175	6225	21450	2794	11562	22952	51520	78859	49865	14583	6350	34382	4790	2781	10639	10176	10889	933	4247	1549	461	1239	27231	29711	6969	32667	39187
OTU234	45011	32284	12588	63246	65928	90442	24165	70157	22596	68455	24934	18719	11846	17775	35692	2644	3259	3131	467	3319	17733	14403	4847	6870	3430	323058	40820	46094	120212	567005	446869	101146	118202	34690	412196	33223	34923	72004	22357	33289	2022	3303	6195	1842	2478	33846	61911	30354	53044	39345
OTU2340	931	2794	10899	1382	3602	5111	4417	10225	14537	36777	1549	2202	2308	629	154	1296	4139	2035	52	3059	1089	18739	1083	7183	20962	0	1397	469	0	0	0	3146	307	10531	7147	0	0	308	0	0	311	472	0	1382	10066	0	0	0	156	0
OTU2341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	1552	3125	1136	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2342	310	310	768	0	0	0	0	0	0	0	155	157	0	0	0	52	0	0	0	0	0	0	0	156	0	0	6053	6719	10226	282	186	0	0	155	0	155	0	308	0	0	0	0	0	0	0	0	156	0	156	0
OTU2343	621	0	0	768	2975	1084	52	315	0	618	2168	1573	615	1258	1846	0	155	365	0	259	1867	2168	413	416	762	1570	2173	2969	909	14358	3729	944	1228	929	4056	2472	2627	10330	1079	778	1089	157	774	0	0	4615	5133	4336	8867	5214
OTU2344	621	1707	768	0	1096	0	52	315	316	464	8518	5663	1846	4876	12923	3578	5588	992	415	3163	16022	9912	1392	1770	12196	12295	10089	7344	12726	2815	2796	0	1535	619	2511	18389	15607	20352	13568	6689	11044	32876	12235	12434	2323	15231	23178	22611	31111	36185
OTU2345	73104	164834	65702	161338	151902	7898	520	629	25440	104923	5885	1416	1231	1730	462	830	1500	4488	3686	4822	0	310	52	104	254	0	17384	16250	7045	2252	2051	2517	0	2478	10430	0	0	0	0	156	0	2831	155	0	2633	0	0	0	0	0
OTU2346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	312	0	0	0	0	0	0	0	155	0	308	0	156	0	0	0	0	0	0	0	0	0	0
OTU2347	0	155	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	931	469	227	0	0	0	0	619	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2348	0	931	154	0	313	1084	52	944	158	1236	310	0	0	787	1692	0	0	0	0	259	0	155	0	0	127	1308	155	781	1136	5068	4101	944	461	155	1545	1545	927	2159	2004	1400	0	0	619	0	0	2000	2178	310	622	790
OTU2349	310	621	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616	3725	0	227	0	0	0	0	0	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU235	89712	219157	149671	304868	240380	333894	62413	304539	145847	361435	115221	101618	33077	89506	177385	19963	42838	19205	5451	55378	219022	122190	8766	39452	103158	236473	143725	154844	391996	521115	522932	309573	259737	168341	558996	175386	81898	131982	188568	179978	75444	154000	127301	19342	69690	271846	505400	196991	252311	231016
OTU2350	776	621	307	4912	626	2013	416	472	0	464	155	1730	0	1416	2462	881	103	52	0	519	10422	4027	155	156	4446	5493	1086	0	682	26464	12491	2045	1689	2788	3670	464	773	308	1542	3111	4200	4719	6814	154	2168	3231	778	6969	2644	2054
OTU2351	0	466	614	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	2173	469	4999	2252	0	0	154	155	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2352	5743	7605	3684	8750	12841	2478	780	1730	3002	2936	1084	1258	1538	0	1538	830	103	52	156	1141	156	310	0	104	1652	12818	5277	1250	6363	14358	11559	6135	1228	3252	6760	2163	309	308	154	311	622	944	2168	307	774	923	778	0	0	474
OTU2353	155	931	0	768	313	0	104	157	0	0	155	0	0	2989	6308	0	466	0	0	0	0	0	0	156	0	1308	6364	1406	6363	10698	559	0	0	0	0	0	0	771	308	311	0	0	0	0	0	0	0	0	0	158
OTU2354	0	2018	0	0	940	155	52	315	790	2163	0	0	0	315	1231	0	466	0	0	881	0	0	0	0	635	1046	1863	2031	682	845	0	629	0	0	1352	0	0	154	0	0	0	0	155	0	0	154	311	0	156	0
OTU2355	3104	10244	9057	39298	15973	10221	2598	7865	8375	5254	619	787	1231	1416	1846	881	828	209	156	519	778	1858	0	833	0	11510	3880	2187	41131	30968	74944	29416	11360	3562	20281	464	0	0	925	0	0	472	155	307	1704	308	311	0	1244	474
OTU2356	310	2173	307	1382	157	310	364	157	0	309	1549	1258	923	1258	769	0	0	0	0	0	0	0	0	0	0	10202	1552	5000	3863	13514	1305	157	0	0	1159	2318	2318	7555	0	5444	156	157	0	0	0	308	156	465	156	1264
OTU2357	2794	466	921	1689	1566	155	52	0	0	0	2013	787	923	3146	5077	0	103	0	0	104	1244	1394	52	260	3303	8109	1397	2031	11135	1971	1305	0	0	155	193	2472	618	3084	3700	2333	156	1416	310	1535	465	923	1556	2478	2178	2370
OTU2358	0	0	0	614	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	4346	3906	2500	1971	1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2359	310	13659	154	1075	1723	1084	624	0	3318	309	1239	1573	308	472	1385	0	0	52	0	0	0	619	52	0	0	3401	4501	8281	4545	3941	3169	157	0	155	2511	1082	4018	771	0	1244	0	472	0	0	0	615	467	0	622	2370
OTU236	621	621	1689	2763	4541	619	1039	1258	0	773	619	1573	0	2045	2154	0	0	0	0	104	156	310	0	104	0	6540	4501	4375	25679	11824	2796	472	2303	155	3863	2163	4481	771	617	3422	467	629	2013	0	0	308	778	465	2022	2370
OTU2360	155	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2361	155	621	307	768	157	1394	0	157	790	0	465	1101	154	472	1385	104	0	157	0	363	6689	2633	155	520	3684	1570	155	312	1136	8446	7084	157	0	155	1352	4945	2627	1542	1388	2178	0	157	1239	154	0	4923	4822	2633	4511	4582
OTU2362	9313	14279	17039	44057	19418	28341	2598	42315	8217	23024	13164	8337	2000	12112	18923	5393	4967	4332	1298	11926	54600	27102	825	2967	32523	13864	2949	1250	13635	125282	64504	16517	50197	19978	24145	12671	2627	771	25595	12600	6067	25483	17810	16425	20597	31077	37956	39801	22556	12325
OTU2363	8537	3880	15658	12127	20671	20288	2598	22022	48984	96733	11925	5820	3692	5506	2000	1711	1086	261	156	4822	4822	102212	1908	13793	14737	1046	4812	4531	2500	0	5220	1888	1075	29889	26656	0	0	0	1388	0	156	629	0	4298	3562	0	0	0	622	0
OTU2364	621	2173	307	4605	2819	465	52	157	0	1545	774	0	615	157	462	207	103	52	0	0	0	0	0	156	0	2877	2328	2187	4999	3097	559	0	0	0	579	0	0	0	154	622	156	157	0	0	0	154	0	310	0	0
OTU2365	931	1242	307	921	783	310	0	157	0	309	2478	1101	462	315	308	0	155	0	0	0	0	0	0	0	127	8371	4656	7187	10226	10980	5034	157	0	155	966	4790	7417	5705	154	1400	467	0	465	0	0	0	1400	310	1867	1264
OTU2366	466	2018	154	614	1879	1549	208	0	0	2318	1858	472	308	157	2923	0	103	0	0	0	933	155	103	104	381	5493	4501	2187	4545	14358	5220	157	1075	1394	2125	773	2163	6630	617	1400	311	0	155	154	155	615	1400	774	933	1580
OTU2367	155	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785	3725	0	682	5068	559	157	0	0	386	0	0	0	617	0	0	0	0	0	0	0	0	0	0	0
OTU2368	310	0	0	768	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	5277	3281	227	845	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2369	14279	7605	4759	12741	28658	14093	0	24225	15011	18698	4801	1416	3538	0	769	0	0	0	0	1919	0	0	0	0	0	7063	6829	2812	227	0	186	472	5987	1394	2125	0	0	0	0	0	0	157	155	0	0	0	0	0	0	0
OTU237	40200	179889	108684	141689	133266	100819	21151	64652	74108	137373	89668	62135	53846	63708	117692	6067	38492	9707	1298	23748	38111	30199	2991	14313	44211	396563	197118	252656	601060	278716	170769	83528	43136	83164	236424	55166	44658	190264	72004	68133	61911	34449	31283	14123	25243	28154	74978	45686	27844	46456
OTU2370	1242	1397	3991	921	1096	4336	624	4562	158	464	0	157	308	0	1385	104	0	0	0	104	4978	1084	0	0	254	523	776	1094	0	5631	19761	4562	307	465	4443	464	155	0	0	933	311	0	619	768	0	3538	2644	1084	2644	2370
OTU2371	310	2483	0	1382	626	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776	1875	3636	0	0	157	0	155	193	0	0	0	0	156	0	0	0	0	0	0	0	0	156	0
OTU2372	776	3259	307	154	1879	619	52	0	0	155	2478	1258	462	3146	1231	207	0	0	0	104	1400	3407	155	0	1525	5493	9778	9688	5908	10980	5220	787	307	929	1159	5563	9272	6784	925	2800	0	157	310	0	0	2615	5756	8363	4978	5214
OTU2373	1397	2794	614	9211	5324	3562	4781	9596	316	5099	310	315	0	315	1538	0	0	52	0	104	311	2633	0	156	0	11771	1397	469	8635	75169	28337	34135	18728	1704	31485	2318	1391	0	1079	2333	0	157	155	0	155	34308	6378	12854	7311	5056
OTU2374	310	466	614	1689	2192	465	52	0	0	0	0	315	0	315	308	0	0	0	0	0	0	0	0	0	0	3924	5432	5156	12271	13514	2796	0	0	465	386	1545	2627	3238	154	622	467	0	155	0	0	462	311	0	2178	2370
OTU2375	776	310	307	1382	1409	2168	104	472	158	0	3562	787	154	3618	769	0	259	0	0	0	311	0	0	104	0	9155	8692	7656	20452	5631	3729	944	768	0	1352	4327	1545	1388	617	622	467	0	0	0	0	308	1867	0	1867	1580
OTU2376	776	155	0	1535	1879	155	0	0	0	309	1704	1573	154	157	2000	0	466	0	0	0	17733	7279	516	416	1652	23804	5122	3594	16134	23649	7084	157	0	929	1352	3245	5563	5396	2621	3578	933	944	155	307	155	12462	14156	15022	24267	16749
OTU2377	1552	4967	7061	21031	7987	27566	10238	25640	4582	19316	8827	7236	923	5663	13077	1919	466	1461	52	2904	16644	6814	1805	3487	10544	18834	5588	2656	24088	85586	74012	72202	59254	30509	50800	21788	8190	11101	14031	14311	2178	6607	5420	3991	5730	14154	15089	5111	14467	25598
OTU2378	0	0	0	0	0	310	0	157	0	155	310	157	0	0	0	0	0	0	0	104	0	0	0	104	0	0	155	0	0	0	186	0	307	310	0	155	0	0	154	0	0	0	0	0	0	0	0	0	0	0
OTU2379	0	621	1382	614	0	310	260	944	316	1391	0	157	0	315	0	311	362	157	0	0	778	0	0	0	4319	2354	155	0	3181	1126	746	1258	3991	2788	4636	0	773	0	0	0	467	157	465	154	155	308	622	1394	778	1264
OTU238	2639	10244	2456	4298	6734	3252	3638	2045	1106	1545	7124	1416	4462	10854	4923	207	1293	52	208	2022	311	0	155	156	0	15172	119512	85312	43404	89245	12864	5348	4912	8518	6374	5099	10353	170374	4163	10422	2489	1258	2168	461	0	2000	156	1394	2178	4266
OTU2380	310	4035	0	154	2349	155	260	1573	2212	4327	0	0	154	0	1692	52	103	0	0	104	622	1549	103	0	254	11510	3570	1250	4545	12387	746	1416	307	310	3863	0	0	1542	154	0	156	0	0	0	155	0	311	465	311	158
OTU2381	1707	11330	4759	20263	11902	21372	3638	9753	7427	20243	7588	7865	3231	5506	13385	881	1707	626	0	622	21000	9292	567	625	5209	26943	5122	2812	25906	84178	83147	42157	26557	16261	74752	19934	26733	20815	14185	12756	3578	5034	7124	3224	4027	8308	11822	18739	20067	24176
OTU2382	0	1242	0	154	1566	0	0	0	0	0	1239	472	0	157	308	0	103	157	0	0	0	0	0	104	0	3139	5898	21094	6590	9854	1678	0	154	0	193	2472	2627	7709	308	1244	0	0	0	0	0	0	0	0	156	0
OTU2383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2384	310	1863	1075	1535	3289	1704	1455	3146	1738	2009	2478	787	1077	1888	3231	0	828	157	0	259	0	155	0	104	0	6016	8381	8594	11817	24212	5034	787	2917	6350	7533	773	4018	15110	2004	1711	1400	1101	619	0	465	923	1711	465	2800	2370
OTU2385	931	466	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	2483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2386	5898	3415	4759	16272	7987	22920	16370	10225	5688	11744	7434	4404	1231	4090	8615	1037	0	0	0	259	10733	5730	155	1561	7877	38715	2949	2656	16589	125563	143364	56944	53882	10531	55243	12671	7417	1850	10176	15244	2644	3775	10376	461	1239	18154	25978	14712	35311	54515
OTU2387	1707	1707	1535	1535	940	1084	0	4404	2212	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	1552	937	682	282	4661	0	0	465	579	155	0	0	0	0	0	0	0	0	0	154	156	0	0	0
OTU2388	0	2173	1075	307	783	155	0	315	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	8537	4844	8408	845	559	0	0	0	386	309	0	771	0	0	0	0	0	0	0	0	0	0	0	0
OTU2389	0	310	614	0	313	0	260	0	316	773	465	787	154	472	462	0	0	0	0	0	0	0	0	0	0	5755	3570	4375	4545	5631	1305	472	154	465	5988	0	1700	4009	0	622	0	0	0	0	0	0	0	465	156	790
OTU239	1552	11175	3377	22566	18009	1549	935	1101	1106	3709	4027	3618	4615	6764	9846	778	466	783	52	622	1089	2788	258	156	1779	33483	30732	24688	53402	61092	13050	5034	307	4646	5988	6026	8962	29295	5396	6222	2178	472	1394	1075	310	923	3422	1549	3267	4266
OTU2390	2949	1863	1382	921	1409	5730	260	944	158	1545	6504	3933	1692	2360	4000	519	0	157	156	104	2022	1704	155	104	3049	14649	10710	11250	21588	18863	13423	3933	4912	3252	10237	7417	11744	10947	2004	5756	1089	1101	3097	1075	465	2308	778	1858	2644	3318
OTU2391	7295	931	307	5526	7673	2323	0	2045	5530	2781	619	4562	769	3933	21538	0	259	992	0	985	933	465	52	364	254	1831	1086	2031	0	282	3169	1101	1075	310	4056	155	0	2004	1542	1089	467	1101	155	0	774	0	311	310	311	632
OTU2392	10399	14279	5373	19189	12215	10996	1039	12427	12483	9117	20597	6292	5231	45775	11231	1089	2173	1566	3634	2644	11822	5265	1908	2602	4574	9679	10865	11562	14771	20552	15101	11169	10132	12699	14680	11126	40177	12026	11410	19600	5289	10225	2942	4145	3717	9077	10733	14558	10422	12957
OTU2393	1707	2173	1075	6447	4541	22765	7379	13213	1422	3554	6350	2202	2000	5820	12462	1970	1863	1566	0	2385	6844	8053	413	1509	5209	8109	2328	5469	10226	26745	69165	32247	21798	4646	21054	14371	8962	22974	10485	8244	2800	4562	4956	307	929	12000	18667	4801	11667	18014
OTU2394	776	155	0	1382	0	0	0	157	316	155	1704	1573	769	1730	2154	0	517	0	0	363	0	310	103	364	127	5755	1863	1406	5908	3941	4661	0	1075	310	3284	4481	7417	7247	4317	2800	156	629	0	0	0	462	1867	774	2489	2212
OTU2395	931	4656	2149	1075	5951	2168	624	157	474	464	0	0	0	0	769	52	0	0	0	0	0	0	103	156	0	0	7605	2031	1136	0	186	315	921	619	193	0	0	0	0	0	156	0	155	0	0	154	0	0	0	0
OTU2396	310	621	154	1996	1723	1394	208	0	948	927	1239	0	615	629	769	0	0	157	0	778	311	155	52	0	0	3401	5432	1562	3636	4786	3729	2202	307	774	2511	155	0	1233	154	1711	622	157	0	0	0	769	1400	0	156	0
OTU2397	466	7605	307	154	44161	155	52	0	158	309	155	12112	11385	1258	3692	52	259	0	0	0	0	0	0	0	0	18049	9313	4531	14316	5912	3169	0	0	465	1159	6181	7417	2004	0	3267	0	157	0	0	0	0	0	0	0	1106
OTU2398	13814	16763	8750	35461	42438	19358	3378	11640	6637	19934	24159	12270	3538	11640	21692	2437	5588	992	986	8970	26911	18274	516	2706	15118	89724	11330	17031	105668	219313	186056	16360	15811	9137	68764	87770	96115	74009	39009	22556	9333	8809	21372	13048	12080	9692	19289	16416	41222	53251
OTU2399	466	2483	1075	3838	3602	36858	9510	50022	18962	35541	15022	5663	1692	12112	16769	830	5277	835	52	3941	21778	17345	567	2602	21089	4185	3259	3281	909	30124	113908	74719	104539	23850	209382	65673	32141	30374	23436	34689	9489	9438	12235	1535	2942	67846	132067	40885	77156	73476
OTU240	46098	32749	26404	19342	41969	3717	0	0	7585	8808	0	0	154	0	0	0	0	0	0	0	0	465	0	0	0	523	14590	8438	0	845	746	0	154	3872	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2400	466	5122	0	154	940	1394	728	2517	316	2009	310	157	308	157	0	0	103	0	0	0	156	774	155	104	0	5493	9313	1562	5681	9009	7084	5663	5373	4801	16611	773	927	2159	0	156	0	0	0	0	0	1846	2800	1858	1400	790
OTU2401	776	3415	768	1689	2192	2168	364	1573	2212	2781	4646	6764	0	472	154	933	724	470	363	104	311	1394	1083	416	0	0	1552	781	682	1971	1119	2674	921	465	193	155	0	0	0	0	0	0	0	154	13009	0	0	0	0	0
OTU2402	1086	466	768	1075	626	465	364	315	1106	309	774	157	154	0	154	0	0	0	0	519	156	310	0	0	0	2877	931	2187	1818	2815	2237	1416	0	465	386	1082	0	1542	0	622	0	0	0	0	0	0	0	0	0	0
OTU2403	0	1242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	1552	1719	1136	3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2404	621	931	154	768	157	1084	1455	472	2686	2009	619	1101	0	157	2000	259	466	52	0	0	1089	619	0	0	127	4709	2173	1562	1591	4223	3729	3618	1075	3872	2318	927	309	4009	1696	2022	778	944	155	0	155	769	3111	2168	311	2054
OTU2405	2018	3415	1996	4912	783	1704	260	1101	316	2163	619	157	154	472	1692	0	362	157	0	0	311	155	0	416	381	17265	6674	4531	28860	34628	10254	944	1535	2478	6760	773	3245	6630	2004	467	156	1258	155	0	465	308	1711	1549	3267	2686
