"OUT_Id"	"g411"	"g412"	"g413"	"g414"	"g415"	"g421"	"g422"	"g423"	"g424"	"g425"	"g431"	"g432"	"g433"	"g434"	"g435"	"g441"	"g442"	"g443"	"g444"	"g445"	"g451"	"g452"	"g453"	"g454"	"g455"
"1074"	"OTU1104"	7140	14745	19342	26864	21141	37323	66518	36337	15643	23951	9912	5191	12000	15730	16462	3163	2639	1618	831	2541	90222	36549	4228	8432	42559
"1075"	"OTU1105"	1552	4656	307	3377	4698	310	1767	2202	2054	5408	3717	2360	769	472	2462	0	103	365	0	104	778	1084	206	260	1270
"1076"	"OTU1106"	51064	35233	30088	9671	35705	16106	728	1258	36975	70309	0	157	0	0	154	0	0	0	0	0	0	0	0	0	0
"1077"	"OTU1107"	16297	26231	9671	31776	30537	3717	2183	4719	5372	12362	9137	3775	3692	2517	4769	207	517	261	0	1141	1089	310	206	104	254
"1078"	"OTU1108"	310	2018	307	3224	2819	1704	364	472	0	155	0	787	0	1101	462	0	103	0	0	0	0	155	0	0	127
"1079"	"OTU1109"	5588	13193	12588	24868	20045	1549	624	1258	2686	773	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0
"1080"	"OTU1110"	0	155	0	0	0	0	0	0	0	155	0	157	0	0	154	0	103	0	0	0	0	0	0	0	1779
"1081"	"OTU1111"	310	1086	921	1382	2506	2168	208	944	316	464	465	315	154	0	154	0	517	0	0	0	0	0	0	104	0
"1082"	"OTU1112"	8537	10865	6908	28860	14877	36858	6652	21079	11535	10508	9912	10539	5231	14472	10462	6585	2069	1200	52	1919	23489	24779	1547	8328	31252
"1083"	"OTU1113"	1552	3104	768	2149	3289	155	0	157	0	0	0	0	0	1888	154	0	0	0	0	0	0	0	0	0	0
"1084"	"OTU1114"	13969	21109	6294	36382	21767	10531	5145	8809	12957	10353	4956	3618	923	3933	10308	0	1190	261	156	363	13689	13473	1908	625	5209
"1085"	"OTU1115"	13814	39734	65241	87500	51208	196681	6652	128831	18646	63046	49403	61978	33846	59303	111692	32356	14952	11690	6696	13119	126000	173606	11911	49133	262341
"1086"	"OTU1116"	13969	12262	14123	23794	15347	50487	6392	19506	15485	25188	15177	12899	9846	9438	14615	4563	4967	5219	571	5081	32200	20288	3713	13688	76225
"1087"	"OTU1117"	776	1242	2763	1535	1879	465	520	472	1106	309	2013	787	462	1101	923	259	362	209	0	363	2489	465	52	364	3176
"1088"	"OTU1118"	310	9002	0	2763	1879	0	0	0	0	0	1858	157	462	157	308	0	0	0	0	0	0	0	0	0	0
"1089"	"OTU1119"	32439	55255	54496	153509	76890	29889	5820	28787	13905	21634	17500	18404	8154	16517	16154	5704	5484	3966	1090	8970	49311	29115	15521	39348	43956
"1090"	"OTU1120"	2018	2483	768	3377	2819	0	0	0	2212	155	1549	472	462	2674	615	207	0	0	0	104	622	774	52	104	127
"1091"	"OTU1121"	0	621	0	0	0	929	104	157	0	773	2013	2517	0	1101	3077	52	0	0	0	519	0	310	0	0	0
"1092"	"OTU1122"	310	1397	1382	307	783	2788	4001	1258	474	2163	5111	2989	462	2360	1385	778	1707	1148	52	985	933	3872	361	416	3811
"1093"	"OTU1123"	310	931	307	921	313	0	0	0	0	0	1084	787	0	315	0	52	0	52	52	0	0	0	0	0	0
"1094"	"OTU1124"	310	9778	154	1689	15034	155	0	0	0	1391	5575	157	0	0	3692	0	155	52	0	0	0	0	0	0	0
"1095"	"OTU1125"	2173	12417	7982	29320	13781	2168	728	3775	1264	4327	1704	2989	615	1416	3231	570	103	261	260	104	3578	2942	619	833	635
"1096"	"OTU1126"	6364	3104	1996	11206	9709	5885	572	787	316	5563	6659	3933	3385	2989	5231	0	621	52	52	104	467	0	155	260	762
"1097"	"OTU1127"	155	931	2917	5066	313	929	0	944	3318	2936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1098"	"OTU1129"	14124	32284	11360	614	25369	5885	780	2045	15327	64283	5885	1573	7385	157	0	207	1966	887	0	1659	0	0	0	104	0
"1099"	"OTU1130"	0	2173	921	154	157	310	0	0	0	0	155	4090	0	157	0	0	259	365	0	0	0	0	0	416	0
"1100"	"OTU1131"	310	3104	307	1535	2192	2013	0	6921	0	155	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0
"1101"	"OTU1132"	13969	10244	9057	40987	26779	5885	52	2989	3634	6954	310	315	0	315	154	415	0	52	0	363	0	310	0	156	0
"1102"	"OTU1133"	2173	2639	0	1689	7830	1084	1611	1730	1264	4945	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1103"	"OTU1134"	4656	4191	614	4912	14407	4491	2598	7393	1264	5717	4801	7236	2000	3933	31538	52	828	470	208	881	6844	5730	1134	2498	5590
"1104"	"OTU1135"	3725	11330	768	2303	17383	155	364	315	474	2318	0	157	0	0	308	0	0	0	0	0	0	0	0	0	0
"1105"	"OTU1136"	3104	9623	5833	15504	6577	3562	2962	5663	3634	5408	2633	2045	2308	3461	4769	207	362	261	260	2385	1711	1084	670	3799	635
"1106"	"OTU1137"	155	155	0	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1107"	"OTU1138"	6674	24523	7982	22873	22550	13938	3274	7551	9797	24106	1239	2517	154	157	1385	52	259	157	0	104	156	310	0	260	381
"1108"	"OTU1139"	0	466	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1109"	"OTU1140"	0	1086	921	768	783	0	0	0	158	0	465	157	0	157	308	0	0	0	0	0	0	0	0	0	0
"1110"	"OTU1141"	310	155	0	1996	1096	1394	208	2674	474	309	310	472	154	1730	2154	778	103	470	0	104	778	0	52	0	254
"1111"	"OTU1142"	0	1086	2149	1689	1096	3717	780	0	158	1700	1239	787	462	472	2308	622	103	418	260	104	778	310	0	520	2414
"1112"	"OTU1143"	0	1086	0	154	783	465	0	0	158	0	0	472	154	315	0	0	0	0	0	0	311	0	0	0	0
"1113"	"OTU1144"	6364	2018	2763	5373	2819	619	364	472	1738	1236	1549	472	615	1416	1231	415	0	52	0	622	0	774	52	729	635
"1114"	"OTU1145"	9002	3104	1075	2763	9866	3097	935	2674	2370	6181	14867	7708	4769	6292	19077	830	2069	835	156	1919	9489	5730	464	1301	8385
"1115"	"OTU1146"	4656	31197	7061	22873	16130	18274	25776	34292	5056	8962	8982	1730	769	472	2462	415	466	261	0	2126	3889	3097	155	104	381
"1116"	"OTU1147"	310	2483	307	1075	1879	1239	260	2674	0	1082	1084	4562	0	157	462	0	103	0	0	0	2800	0	0	0	0
"1117"	"OTU1148"	12882	17384	5680	13969	9709	9912	2079	7865	12799	5254	155	2989	4308	1416	10154	207	0	0	52	104	2644	1084	155	104	508
"1118"	"OTU1149"	0	0	0	0	0	0	0	0	0	0	2478	157	0	0	308	104	0	0	0	0	0	0	0	0	0
"1119"	"OTU1150"	70621	39113	73224	35768	53087	30199	572	6921	18014	26269	5420	1416	3231	0	0	207	621	52	52	4459	0	310	0	104	1143
"1120"	"OTU1151"	1552	931	307	1996	5951	1394	208	157	0	309	0	157	0	0	154	0	0	0	0	0	0	0	0	0	127
"1121"	"OTU1152"	2949	3259	1075	614	3915	155	0	0	0	155	14403	1416	2000	2674	1385	52	1500	157	0	0	1711	619	258	0	1143
"1122"	"OTU1153"	1707	2018	2303	3377	4541	619	208	1101	790	464	1239	1101	923	1730	1538	52	0	0	0	259	2489	310	155	260	381
"1123"	"OTU1155"	17849	3104	1382	24868	6577	14867	520	157	1264	2318	5265	19348	2308	3146	4462	881	2380	678	0	1763	2644	310	1134	3279	635
"1124"	"OTU1156"	466	2794	2763	1382	783	0	0	3146	948	309	774	157	0	0	154	0	0	0	0	0	0	0	0	0	0
"1125"	"OTU1157"	17849	33991	9211	26864	33826	13164	10134	31146	8691	29205	20907	17146	2769	6135	21538	674	4035	1253	0	985	7000	12080	52	1509	2160
"1126"	"OTU1158"	3104	3570	614	2763	7204	3562	3742	2674	3160	4790	13009	6764	7077	5506	29077	363	6467	1044	156	1919	13222	10221	413	1093	6352
"1127"	"OTU1159"	0	155	154	154	940	310	52	157	316	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381
"1128"	"OTU1160"	4035	34767	12434	24715	30380	9602	2079	42315	7585	13907	5111	2989	3077	157	462	12133	12055	6471	3115	15193	1867	10376	20677	55378	6352
"1129"	"OTU1161"	621	4035	307	2917	6734	2478	780	4876	1422	4018	2013	629	2000	472	1692	0	621	157	208	519	467	774	155	0	254
"1130"	"OTU1162"	776	466	614	1689	626	2942	780	2202	790	1236	0	0	154	0	1538	259	0	0	0	104	933	465	155	104	381
"1131"	"OTU1163"	3725	7916	4912	11974	13624	3562	572	1258	790	2318	155	157	0	629	769	52	0	0	0	0	311	1394	464	0	0
"1132"	"OTU1164"	22506	33991	15504	25175	25056	16571	1715	4247	2844	6799	32987	15573	4769	19820	16462	778	931	209	0	1244	10267	3097	361	885	381
"1133"	"OTU1165"	0	0	614	154	157	0	0	0	0	0	155	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"1134"	"OTU1166"	31197	24989	78904	89803	51365	1239	260	3618	12167	15916	0	0	154	2045	154	0	0	0	0	0	0	0	155	364	0
"1135"	"OTU1167"	931	3880	2763	1075	3289	6040	1455	2517	474	4172	4491	1730	923	1888	9846	207	1035	0	0	259	622	465	0	416	635
"1136"	"OTU1168"	2328	4501	154	6754	5168	10841	520	315	158	5254	7743	7236	2000	11640	47385	104	724	261	208	0	1244	465	103	1509	381
"1137"	"OTU1169"	310	2794	0	2917	157	619	364	315	0	309	465	944	615	472	462	104	0	0	0	0	156	0	0	0	0
"1138"	"OTU1170"	10865	9002	5219	11667	9239	24934	3378	6764	5372	9735	7898	7551	2154	5191	17385	3267	1397	1148	0	1244	21933	11925	361	2967	24138
"1139"	"OTU1171"	0	466	0	0	157	0	0	315	158	0	2478	3146	308	787	2769	0	362	0	52	104	311	0	0	104	127
"1140"	"OTU1172"	1552	10244	1382	3991	7987	17190	883	5506	1738	6954	29115	19663	5846	15573	27692	207	3156	992	156	3059	2022	2633	413	885	1143
"1141"	"OTU1173"	1552	1397	614	768	1096	310	104	315	316	155	1858	472	0	1101	154	0	0	0	0	0	0	310	0	156	0
"1142"	"OTU1174"	121375	146053	160417	101930	186510	115686	10341	83213	96862	403929	110111	103978	82615	113573	99538	63104	37768	24737	9811	42519	112933	104071	13922	36798	146352
"1143"	"OTU1175"	1242	7605	614	3224	5168	2942	1455	3618	1264	8653	6659	4562	3077	3461	9538	311	1293	418	0	778	2022	2013	103	364	635
"1144"	"OTU1176"	15521	18160	11820	49737	25056	28186	2858	7865	7901	13289	11615	6921	2462	9124	11692	778	1397	992	675	985	10267	1549	258	885	8893
"1145"	"OTU1177"	310	466	154	0	0	310	208	157	1264	1082	1858	2045	308	1573	3538	0	155	209	0	0	1244	465	0	0	254
"1146"	"OTU1178"	155	4035	307	2149	2349	155	104	0	0	0	0	157	0	1573	0	0	0	0	0	0	0	0	0	0	0
"1147"	"OTU1179"	1397	4967	921	2610	3915	1549	1767	3461	0	2936	6350	1258	0	2360	2308	104	1035	52	0	0	622	2788	0	0	762
"1148"	"OTU1180"	0	931	0	307	157	619	208	1573	0	0	619	315	0	472	615	0	0	0	0	0	0	0	0	104	0
"1149"	"OTU1181"	310	310	0	614	0	155	208	0	0	0	465	315	0	315	154	52	0	0	0	0	0	0	0	0	0
"1150"	"OTU1182"	1242	2018	1382	1382	3132	1239	260	2360	0	1082	155	157	154	1258	1385	570	621	157	52	1400	0	0	0	260	127
"1151"	"OTU1183"	21574	25299	14583	25789	39306	17500	15122	15573	13115	14216	15642	16989	5538	8180	13385	6430	7916	8768	4516	11407	25667	24779	5724	11138	21089
"1152"	"OTU1184"	1086	2173	154	307	783	465	52	1101	316	1545	3717	2360	1385	1573	3231	0	517	157	0	363	0	310	0	0	0
"1153"	"OTU1185"	0	0	154	0	157	0	0	0	0	0	0	472	154	0	615	0	103	0	0	0	156	0	0	0	0
"1154"	"OTU1186"	35854	86608	17193	29167	81902	24624	8211	35708	37923	21170	18429	12742	4769	3775	24000	1037	3777	1566	156	1659	38267	18739	1238	1561	5590
"1155"	"OTU1187"	31663	24834	20877	175921	69217	65354	9406	22180	7901	38631	40111	14629	6462	23910	45846	1141	5588	1461	571	1659	29089	16881	1392	3799	19183
"1156"	"OTU1188"	0	0	0	0	0	0	0	0	0	0	1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1157"	"OTU1189"	2018	6364	3684	3684	3602	2323	883	5663	948	1082	1858	4247	1692	1416	0	1815	1035	1931	260	3163	156	1704	1444	9004	2160
"1158"	"OTU1190"	931	310	154	768	626	0	52	472	0	309	0	0	0	157	0	0	0	0	52	104	0	0	0	0	0
"1159"	"OTU1191"	0	20488	154	0	25682	929	883	11326	474	1236	310	0	0	0	0	0	0	0	0	259	1400	0	0	0	381
"1160"	"OTU1192"	3725	7450	10746	7675	7204	2942	1767	9596	6795	6336	1858	3461	2000	1573	1385	1452	0	470	208	2126	3267	7279	670	2186	762
"1161"	"OTU1193"	310	3104	154	768	1409	0	52	0	158	309	774	157	0	157	154	0	0	52	156	0	0	0	0	0	0
"1162"	"OTU1194"	138448	134568	79211	535132	242416	105155	35442	136539	46614	87925	22611	30360	5538	18562	20000	4304	5795	6993	0	3578	67511	34381	6342	8536	39764
"1163"	"OTU1195"	9313	7295	11513	15811	14407	2478	780	1258	2212	5563	0	157	0	0	0	0	0	0	0	0	0	0	0	156	0
"1164"	"OTU1196"	466	931	0	921	1879	619	1195	944	316	1236	465	315	462	0	2462	52	155	0	0	0	1556	310	52	104	889
"1165"	"OTU1197"	776	3880	0	1075	5011	310	0	0	790	3245	1858	472	615	1258	0	674	155	261	467	0	0	0	0	0	0
"1166"	"OTU1198"	2483	2639	1382	4298	5794	2323	1299	4876	1264	3400	619	0	923	315	154	207	0	52	0	0	156	619	103	156	381
"1167"	"OTU1199"	11951	35854	21798	55110	28345	180111	20163	96742	35395	84216	10841	5348	3231	4090	5692	1193	1035	1148	363	1659	3733	3717	2681	1093	10672
"1168"	"OTU1200"	310	621	0	1535	1879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1169"	"OTU1201"	32594	41907	45439	199101	76577	170509	38404	159663	33183	94415	122190	96742	18308	168787	211077	13222	47339	14143	1090	22296	805467	235553	23771	33883	236933
"1170"	"OTU1202"	24213	55876	28399	40987	39620	7124	2027	5348	18646	6336	3097	1101	923	472	154	0	0	0	0	519	311	0	0	104	0
"1171"	"OTU1203"	4501	6208	8596	22412	11119	7588	104	1258	3002	7263	1549	1258	1077	1258	1692	778	0	626	0	259	1089	0	0	416	1016
"1172"	"OTU1204"	6519	22506	15658	12127	18635	2168	364	315	5056	4636	0	2045	615	629	0	1193	155	0	0	0	0	774	361	2915	0
"1173"	"OTU1205"	0	5277	1689	4298	3132	465	6912	1258	1422	927	1084	2045	923	0	2462	259	103	157	52	778	156	310	670	625	254
"1174"	"OTU1206"	931	2018	154	7522	3758	8053	624	5663	4740	11126	7898	4876	1846	3618	5385	104	155	52	0	622	2333	1858	0	520	1270
"1175"	"OTU1207"	2018	1707	921	768	2506	155	208	157	0	155	3717	3618	154	1573	3231	0	0	209	0	0	0	0	0	0	0
"1176"	"OTU1208"	3415	10089	3070	13662	14407	9137	2858	10854	7269	7108	3407	2045	3692	3618	7077	2281	1397	261	363	1141	1711	2323	361	156	2287
"1177"	"OTU1209"	0	6208	0	614	2349	465	0	0	0	3400	7279	1101	769	2360	2000	0	155	157	52	0	0	0	0	0	0
"1178"	"OTU1210"	0	155	307	154	0	310	0	157	158	0	619	157	0	0	923	0	362	0	0	0	311	619	52	0	0
"1179"	"OTU1211"	931	2639	768	4605	1566	310	416	0	474	1236	1549	787	0	472	154	0	0	52	0	0	467	1084	52	104	508
"1180"	"OTU1212"	3725	5588	2456	5680	2506	0	208	472	0	618	0	0	0	0	154	0	0	0	0	0	0	155	0	0	0
"1181"	"OTU1213"	7450	23126	22412	27325	20671	33761	13875	30202	9955	21788	13473	9753	3385	11798	19538	3526	4346	1827	156	4563	21933	15642	1908	5569	22232
"1182"	"OTU1214"	155	155	1075	614	157	0	0	0	0	0	1549	157	462	0	0	0	0	0	0	0	0	0	0	0	0
"1183"	"OTU1215"	621	0	0	0	783	0	0	0	316	1082	155	315	0	5191	0	0	0	209	0	104	2178	10996	155	364	127
"1184"	"OTU1216"	0	0	154	0	0	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0
"1185"	"OTU1217"	931	6364	2456	614	3915	0	52	0	0	0	0	0	308	472	308	0	103	52	0	0	0	0	0	0	0
"1186"	"OTU1218"	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1187"	"OTU1219"	1707	9623	614	614	9866	3097	5041	11169	3792	33068	3562	472	769	472	22462	104	517	0	0	259	1244	1394	206	364	127
"1188"	"OTU1220"	2949	2018	5373	9211	7987	6504	52	5506	316	773	1704	1573	1385	2517	2000	830	466	470	208	259	3733	1704	103	989	1016
"1189"	"OTU1221"	26386	50443	71228	126952	70470	91062	35390	88404	27020	100751	41350	39798	17692	26584	45231	17578	11020	7515	1194	19704	161778	124204	4125	27585	106588
"1190"	"OTU1222"	4346	14745	4759	12741	14407	45841	7587	24382	15485	25806	29580	13371	4462	11169	31077	519	2949	678	52	3681	11044	6040	361	1978	7877
"1191"	"OTU1223"	621	466	614	307	0	0	0	157	474	0	465	0	0	157	0	0	0	0	0	0	156	155	0	0	0
"1192"	"OTU1224"	29180	16142	14430	13202	20515	310	0	2202	1896	2936	5111	9753	2154	787	0	1141	724	1044	986	5600	0	3717	464	104	381
"1193"	"OTU1225"	14745	22195	15504	16272	13624	90597	48953	98157	70316	76799	187699	103663	32000	111685	119077	8193	36009	8089	260	25459	120556	53274	5517	7183	23503
"1194"	"OTU1226"	10554	16918	17039	24408	19888	17345	5820	21551	11693	14834	7743	6449	2000	4562	8000	933	2949	1618	208	1141	7156	8827	877	2602	11815
"1195"	"OTU1227"	0	6519	0	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1196"	"OTU1228"	3880	8537	2917	7675	8300	155	780	157	316	3091	465	0	0	0	1231	0	517	52	52	363	0	0	0	0	0
"1197"	"OTU1229"	1086	1242	2456	1535	1566	310	0	0	0	1700	155	0	0	0	154	0	0	0	0	0	0	0	52	104	0
"1198"	"OTU1230"	6519	9778	11360	20110	13468	64425	29725	39483	6795	15762	10996	7393	4923	20292	13385	3630	3570	3444	260	11044	73111	40885	3352	14313	51071
"1199"	"OTU1231"	310	466	154	921	940	465	0	0	0	0	155	157	0	2831	1231	0	155	0	52	0	0	0	0	0	0
"1200"	"OTU1232"	1552	3104	921	9518	4385	2478	1143	3303	2054	2781	2168	3618	2308	2045	3538	104	466	157	52	1659	3733	1084	155	104	508
"1201"	"OTU1233"	7605	7605	1382	13509	14094	3562	1767	1730	0	3863	2788	1101	2000	472	4308	0	828	52	0	104	1089	310	52	0	762
"1202"	"OTU1234"	1552	4501	154	2763	6421	310	1195	2045	316	5099	2013	787	769	629	4923	52	621	0	0	104	311	155	155	260	127
"1203"	"OTU1235"	2794	2794	1382	4912	1879	1704	935	3303	2370	5099	6504	4090	2000	1573	6462	52	621	418	52	519	2800	1858	155	520	3557
"1204"	"OTU1236"	155	1086	768	307	1879	619	0	0	158	0	310	629	0	0	0	0	259	0	0	0	156	0	0	0	127
"1205"	"OTU1237"	19246	31663	14737	6754	42438	17500	2546	29888	22596	37859	2323	157	1385	0	1692	104	466	261	0	881	311	1549	0	520	889
"1206"	"OTU1238"	621	3570	2763	4452	4698	929	104	157	1422	3554	929	157	1231	0	154	207	103	52	0	0	467	619	0	0	254
"1207"	"OTU1239"	0	9157	0	0	313	0	0	0	0	0	1858	0	0	629	0	0	0	0	0	104	0	0	0	0	0
"1208"	"OTU1240"	0	3570	307	1689	4541	15796	2079	12427	4108	11589	17035	6921	2615	8966	22308	881	2742	261	156	1763	10889	8827	413	2498	5971
"1209"	"OTU1241"	3415	12882	1689	12588	4541	16106	7847	14944	790	8499	48009	25798	6462	31618	49846	2074	5174	3444	52	1504	42156	21527	1495	3071	8385
"1210"	"OTU1242"	621	3880	4912	921	3758	6659	260	2989	1738	3245	3407	2989	2615	7708	10000	52	2587	52	0	1400	4200	2633	103	104	635
"1211"	"OTU1243"	0	1086	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1212"	"OTU1244"	14745	26386	13048	32697	29754	48319	13823	43258	34605	44503	45221	29573	41231	49236	61231	2593	23851	6628	1194	8556	31422	20442	1547	7183	29474
"1213"	"OTU1245"	1552	6519	5833	5373	5324	2788	208	629	0	927	3097	944	308	1888	1846	104	155	0	0	104	3111	10221	1392	833	1016
"1214"	"OTU1246"	310	1863	768	1535	1409	310	0	315	790	464	4491	787	1231	157	2923	207	5484	52	52	881	17578	1704	155	156	6479
"1215"	"OTU1247"	621	1863	154	1382	783	1704	883	315	1738	773	465	472	0	0	462	52	259	0	0	0	1089	310	0	625	0
"1216"	"OTU1248"	1242	1242	0	768	157	155	0	0	316	0	2633	787	0	472	462	0	0	0	0	0	467	310	0	104	0
"1217"	"OTU1249"	3880	2173	2303	10132	5638	2168	1351	1573	158	4018	4646	2360	462	2360	7385	0	103	0	0	0	2022	2013	206	729	1143
"1218"	"OTU1250"	776	15366	2456	1996	5168	619	208	629	474	0	4181	1573	615	787	0	0	103	0	0	0	311	155	0	156	0
"1219"	"OTU1251"	0	0	0	0	157	0	0	0	0	0	0	0	154	0	154	0	0	0	0	0	0	0	0	0	0
"1220"	"OTU1252"	1242	2483	614	2303	2819	1084	52	1101	158	618	2168	1101	0	472	308	0	0	157	208	259	467	619	0	0	381
"1221"	"OTU1253"	3415	6984	7982	4912	10022	619	260	2517	474	773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1222"	"OTU1254"	2328	5743	1382	6601	6577	2788	1507	1573	3634	3554	1704	157	1538	787	1231	0	466	0	0	0	311	465	0	0	254
"1223"	"OTU1255"	0	5743	307	0	14720	0	260	0	316	0	1239	629	0	0	769	0	0	0	0	104	0	0	0	0	0
"1224"	"OTU1256"	155	310	0	614	626	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1225"	"OTU1257"	310	0	0	614	313	155	0	472	0	309	619	315	0	472	308	0	0	0	0	0	0	0	0	0	0
"1226"	"OTU1258"	40510	71863	74298	132018	64519	82235	24840	85888	36027	68146	43673	33506	15077	25955	30000	5237	9468	8455	2544	15970	95667	30973	5002	9837	37731
"1227"	"OTU1259"	0	155	0	154	157	0	0	0	0	0	619	157	154	472	1385	0	259	157	0	0	0	0	0	0	0
"1228"	"OTU1260"	3880	4191	2456	5987	10336	1394	52	944	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1229"	"OTU1261"	155	310	307	614	783	0	0	0	316	0	0	1101	769	1416	769	0	0	0	0	0	0	0	0	0	0
"1230"	"OTU1262"	1397	1397	1689	307	1096	2168	416	1258	790	1082	2168	787	0	787	1692	0	103	0	0	622	1400	774	52	729	3176
"1231"	"OTU1263"	0	310	0	0	0	0	0	0	0	0	155	315	0	157	0	0	0	0	0	0	0	0	0	0	0
"1232"	"OTU1264"	310	466	2763	2610	1723	465	364	944	790	309	619	1416	615	629	308	104	103	0	0	104	156	0	155	0	0
"1233"	"OTU1265"	0	155	0	0	157	0	0	0	0	0	155	472	0	0	154	0	0	0	0	0	0	0	0	0	0
"1234"	"OTU1266"	11796	3104	2763	10592	7830	2478	935	2045	1738	4327	27721	10539	3077	13213	11077	1659	6260	574	0	2022	10422	6814	877	833	6733
"1235"	"OTU1267"	4812	9778	921	10746	19888	7279	2287	4247	1422	11280	4181	2517	1846	1730	6615	259	517	209	0	622	1244	2478	258	989	762
"1236"	"OTU1268"	19712	19712	31776	49737	23647	28341	6132	45461	13115	14989	11925	5820	2769	14157	13846	1400	828	365	156	1400	12911	9137	567	1301	15118
"1237"	"OTU1269"	7295	16763	8750	53575	20045	71858	20527	36022	12167	22252	22456	13528	6923	29101	36308	3163	8950	3392	831	7778	16956	17035	5208	11815	10926
"1238"	"OTU1270"	155	155	0	614	783	16571	780	157	158	1236	9757	472	0	5034	4308	0	621	157	0	0	933	465	0	0	889
"1239"	"OTU1271"	310	2639	614	3991	1879	155	104	0	316	155	0	0	154	157	769	0	155	261	52	104	0	0	0	0	0
"1240"	"OTU1272"	3415	1863	4145	1996	3915	15487	780	7079	2844	3709	9447	6449	3846	3146	12308	2178	2587	1722	260	3837	72956	27412	877	6714	46370
"1241"	"OTU1273"	1086	931	154	614	783	155	364	787	790	309	310	157	0	0	308	0	0	0	0	0	0	0	0	0	0
"1242"	"OTU1274"	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1243"	"OTU1275"	11641	28559	12895	42829	29597	13938	4313	10225	9955	13289	14558	10697	11385	12112	20615	933	3932	1148	675	2541	4978	3717	258	1301	2922
"1244"	"OTU1276"	1863	12262	2456	3377	6264	1394	572	5820	1896	4172	8518	3618	3231	1730	1846	4719	155	3758	415	6637	933	1704	258	885	762
"1245"	"OTU1277"	4035	7605	14123	24254	22237	1239	1715	1258	158	1854	21681	62921	2615	13056	44308	52	517	0	0	104	311	929	103	260	1143
"1246"	"OTU1278"	0	155	0	1075	313	0	52	629	0	155	155	157	462	157	154	104	103	0	0	104	311	155	0	0	0
"1247"	"OTU1279"	1707	155	154	921	2349	155	728	315	0	927	619	0	308	157	615	0	0	0	0	0	0	0	0	104	254
"1248"	"OTU1280"	3259	13814	4605	8596	13154	2168	572	472	1738	3554	6195	2989	4462	2045	8769	0	621	418	156	1141	156	310	0	156	127
"1249"	"OTU1281"	1863	13814	2456	3377	11588	0	0	0	0	309	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0
"1250"	"OTU1282"	310	1397	0	768	157	155	0	157	0	0	0	0	0	0	154	52	0	157	0	0	0	0	0	0	508
"1251"	"OTU1283"	152882	95920	59254	102237	150962	38407	3378	37596	36343	25342	1858	3775	769	1730	1846	674	362	365	0	1141	4822	6040	928	2082	11434
"1252"	"OTU1284"	3725	7450	3070	3838	6421	5265	1143	5348	9797	12362	6040	1573	3077	2517	8923	830	2483	418	52	622	6067	3252	206	833	7495
"1253"	"OTU1285"	2639	7916	2149	5526	5951	1394	52	0	0	155	4027	2202	308	1258	2308	104	724	783	0	259	0	155	52	156	0
"1254"	"OTU1286"	6208	5743	15197	37303	18009	3097	2339	1258	0	927	3407	4562	3385	5191	5385	207	0	157	52	519	90533	16571	309	885	24138
"1255"	"OTU1287"	1552	2018	0	154	2506	7279	416	10225	474	2936	10531	4562	2462	3933	14308	259	3259	992	0	1919	13689	9912	619	1405	5463
"1256"	"OTU1288"	1242	6208	6447	2610	5324	0	0	157	948	0	1549	1416	0	472	0	52	0	209	52	259	0	0	0	0	0
"1257"	"OTU1289"	310	11796	1535	614	2975	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1258"	"OTU1290"	310	0	154	0	783	0	364	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1259"	"OTU1291"	2794	21419	5219	9057	11745	17810	4313	7079	1896	13135	6814	5348	1538	7865	13846	2696	11537	3392	779	2800	137200	131018	1134	6090	88421
"1260"	"OTU1292"	2794	3570	2303	4912	2349	3562	780	1101	158	1700	155	0	462	629	0	0	0	0	0	0	0	310	155	104	508
"1261"	"OTU1293"	4346	5588	7368	1382	2975	155	0	0	158	1082	16881	5034	1846	7236	6615	363	517	209	52	1763	14000	4027	0	2498	9274
